useless,nf,entropy,la,ld,lt,fix,pd,npt,exp,bug
2929,1,0.0,0.0046728971962616,0.0046728971962616,214,0,1,0.0,9,0
2931,1,0.0,0.0625,0.0281862745098039,816,0,1,0.0,8,0
2932,1,0.0,0.0004683840749414,0.0004683840749414,2135,1,1,0.0,8,0
2933,1,0.0,0.138888888888889,0.0119047619047619,252,0,1,0.0,1,0
2935,2,0.663905758856392,0.104712041884817,0.0104712041884817,955,0,1,0.331952879428196,15,0
2936,1,0.0,0.0126582278481013,0.0126582278481013,79,0,1,0.0,9,0
2937,1,0.0,0.10126582278481,0.0379746835443038,79,0,1,0.0,4,0
2938,1,0.0,0.0378787878787879,0.0012626262626262,792,0,1,0.0,9,0
2939,1,0.0,0.0147058823529412,0.0,544,0,1,0.0,8,0
2940,3,0.981017269995104,0.0428782651552489,0.0098570724494825,2029,0,1,0.327005756665035,9,0
2943,3,1.53872440774628,0.047808764940239,0.0199203187250996,502,0,1,0.512908135915426,9,0
2944,2,0.485460760745913,0.0116779348494161,0.0,1627,0,1,0.242730380372957,5,0
2945,2,0.954434002924965,0.0136986301369863,0.0082191780821917,365,0,1,0.477217001462482,10,0
2947,1,0.0,0.0038240917782026,0.0038240917782026,523,0,1,0.0,8,0
2948,5,1.60775354766157,0.130676084762866,0.0005045408678102,1982,0,1,0.321550709532314,10,0
2949,3,0.631171805392906,0.0697954271961492,0.0096269554753309,831,0,1,0.210390601797635,16,0
2953,1,0.0,0.0066225165562913,0.0066225165562913,151,0,1,0.0,9,0
2954,2,0.76420450650862,0.0066006600660066,0.0033003300330033,909,0,1,0.38210225325431,13,0
2955,1,0.0,0.013317191283293,0.0060532687651331,826,0,1,0.0,9,0
2956,2,0.94566030460064,0.0036842105263157,0.0021052631578947,1900,0,1,0.47283015230032,9,1
2958,2,0.938932010580795,0.0919158361018826,0.0077519379844961,903,1,1,0.469466005290397,16,1
2963,3,1.35164411515339,0.0060882800608828,0.0007610350076103,1314,0,1,0.450548038384464,18,0
2965,1,0.0,0.0084388185654008,0.0084388185654008,237,0,1,0.0,8,0
2968,2,0.591672778582327,0.0811965811965812,0.0085470085470085,234,0,1,0.295836389291164,8,0
2969,1,0.0,0.0497925311203319,0.033195020746888,723,0,1,0.0,7,0
2970,1,0.0,0.009090909090909,0.009090909090909,110,1,1,0.0,8,0
2971,2,0.863120568566631,0.0298850574712644,0.0022988505747126,435,0,1,0.431560284283315,16,0
2972,1,0.0,0.0104166666666667,0.0104166666666667,192,0,1,0.0,4,1
2974,2,0.823811633312317,0.0852713178294574,0.0348837209302326,258,0,1,0.411905816656159,14,0
2975,1,0.0,0.0,0.0287769784172662,139,0,1,0.0,9,0
2977,1,0.0,0.0021097046413502,0.0021097046413502,474,0,1,0.0,10,0
2978,1,0.0,0.0112359550561798,0.0049937578027465,801,0,1,0.0,8,0
2980,1,0.0,0.0027855153203342,0.0027855153203342,718,0,1,0.0,9,0
2981,1,0.0,0.0218340611353712,0.0109170305676856,458,0,1,0.0,1,0
2983,2,0.303374836086414,0.0172697368421053,0.0131578947368421,1216,0,1,0.151687418043207,8,0
2984,2,0.391243563629256,0.0670241286863271,0.002680965147453,746,0,1,0.195621781814628,17,0
2987,1,0.0,0.032258064516129,0.021505376344086,93,0,1,0.0,9,0
2988,3,0.513982069506842,0.0420578295155839,0.0007510326699211,2663,0,1,0.171327356502281,8,0
2991,1,0.0,0.0326086956521739,0.0081521739130434,368,0,1,0.0,8,0
2992,1,0.0,0.006578947368421,0.006578947368421,152,1,1,0.0,4,0
2993,3,1.13324997259403,0.0368466152527849,0.0,1167,0,1,0.377749990864676,9,0
2995,1,0.0,0.0062402496099844,0.0,641,0,1,0.0,9,0
2996,1,0.0,0.0061855670103092,0.0061855670103092,485,0,1,0.0,1,0
2997,1,0.0,0.001516300227445,0.001516300227445,1319,0,1,0.0,8,0
2998,2,0.38094658570539,0.0445652173913043,0.0141304347826087,920,1,1,0.190473292852695,15,0
3001,1,0.0,0.0478723404255319,0.0,188,0,1,0.0,9,0
3003,1,0.0,0.003012048192771,0.0,332,0,1,0.0,9,0
3004,1,0.0,0.0034246575342465,0.0034246575342465,292,1,1,0.0,1,0
3006,2,0.938062149702295,0.0355268469923294,0.0088817117480823,2477,0,1,0.469031074851147,7,1
3010,1,0.0,0.0812182741116751,0.0,197,0,1,0.0,10,0
3011,3,1.37095059445467,0.0035476718403547,0.0008869179600886,2255,0,1,0.45698353148489,9,0
3012,3,0.991760148180973,0.0572390572390572,0.0101010101010101,297,0,1,0.330586716060324,9,0
3015,1,0.0,0.0048780487804878,0.0097560975609756,205,0,1,0.0,1,0
3017,1,0.0,0.0045454545454545,0.0045454545454545,440,0,1,0.0,8,0
3018,2,0.478723511385963,0.101587301587302,0.001058201058201,945,0,1,0.239361755692981,16,0
3022,1,0.0,0.0049833887043189,0.0049833887043189,602,0,1,0.0,8,1
3025,1,0.0,0.0714285714285714,0.0071428571428571,140,0,1,0.0,9,0
3026,6,1.78167473509627,0.117732558139535,0.0193798449612403,2064,0,1,0.296945789182712,16,0
3030,1,0.0,0.136690647482014,0.0215827338129496,139,0,1,0.0,8,0
3033,1,0.0,0.0140845070422535,0.0,994,1,1,0.0,8,0
3034,5,2.09080848938205,0.0088709677419354,0.0262096774193548,2480,0,1,0.41816169787641,16,0
3038,1,0.0,0.0087719298245614,0.0043859649122807,228,0,1,0.0,10,0
3039,1,0.0,0.0014792899408284,0.0088757396449704,1352,0,1,0.0,8,0
3040,3,1.31957250995697,0.0817655571635311,0.0007235890014471,1382,1,1,0.439857503318989,19,0
3041,1,0.0,0.002375296912114,0.0,421,0,1,0.0,1,0
3043,4,1.83523774531212,0.0367170626349892,0.0237580993520518,463,0,1,0.458809436328029,22,0
3044,2,0.591672778582327,0.0022586109542631,0.0016939582156973,1771,0,1,0.295836389291164,4,0
3045,2,0.552495114325111,0.0914454277286136,0.023598820058997,339,0,1,0.276247557162556,10,0
3051,1,0.0,0.0495049504950495,0.0198019801980198,101,0,1,0.0,8,0
3053,3,0.866313713864835,0.0058027079303675,0.0183752417794971,1034,0,1,0.288771237954945,11,1
3054,1,0.0,0.0029498525073746,0.0029498525073746,339,0,1,0.0,9,0
3057,1,0.0,0.0053763440860215,0.0026881720430107,372,0,1,0.0,1,1
3058,1,0.0,0.0454206999255398,0.0275502606105733,1343,0,1,0.0,8,0
3060,3,0.930586005290303,0.0208333333333333,0.0043859649122807,2736,1,1,0.310195335096768,7,0
3063,1,0.0,0.0482374768089054,0.0,539,0,1,0.0,10,0
3064,2,0.439496986921513,0.0,0.0287206266318538,383,0,1,0.219748493460757,10,0
3065,4,1.29771925840508,0.0405286343612335,0.0044052863436123,2270,0,1,0.324429814601269,14,0
3067,1,0.0,0.184818481848185,0.0033003300330033,303,0,1,0.0,8,0
3068,2,0.721928094887362,0.0362204724409449,0.0005249343832021,1905,1,1,0.360964047443681,16,1
3069,1,0.0,0.0015082956259426,0.0,663,1,1,0.0,10,1
3070,1,0.0,0.0034013605442176,0.0034013605442176,588,1,1,0.0,9,0
3072,2,0.356780014383943,0.0362823061630219,0.0004970178926441,2012,0,1,0.178390007191972,16,0
3073,3,1.45914791702724,0.0100671140939597,0.0100671140939597,596,0,1,0.486382639009082,9,0
3076,1,0.0,0.0156657963446475,0.0391644908616188,383,0,1,0.0,6,0
3077,1,0.0,0.0391304347826087,0.0391304347826087,230,0,1,0.0,8,0
3079,1,0.0,0.0080862533692722,0.0080862533692722,371,0,1,0.0,9,0
3082,1,0.0,0.0168855534709193,0.0075046904315197,533,0,1,0.0,9,0
3084,2,0.650022421648354,0.0084507042253521,0.0084507042253521,710,0,1,0.325011210824177,5,0
3087,1,0.0,0.0068965517241379,0.0,290,0,1,0.0,9,0
3093,1,0.0,0.0025974025974026,0.0,770,0,1,0.0,10,0
3094,3,1.5,0.0017035775127768,0.002839295854628,1761,0,1,0.5,9,0
3095,1,0.0,0.0313725490196078,0.0352941176470588,255,0,1,0.0,9,0
3097,1,0.0,0.025,0.0,120,0,1,0.0,8,0
3098,1,0.0,0.0227272727272727,0.0151515151515152,132,1,1,0.0,8,0
3099,1,0.0,0.0,0.00177304964539,564,0,1,0.0,8,0
3100,5,1.80473014973777,0.20253164556962,0.0154711673699015,711,0,1,0.360946029947554,19,0
3101,2,0.811278124459133,0.0,0.0040774719673802,981,0,1,0.405639062229566,9,0
3103,1,0.0,0.0026881720430107,0.0026881720430107,372,1,1,0.0,9,0
3105,1,0.0,0.0036319612590799,0.0036319612590799,826,0,1,0.0,8,0
3106,1,0.0,0.000981354268891,0.000981354268891,1019,0,1,0.0,10,0
3107,1,0.0,0.0009000900090009,0.0,1111,1,1,0.0,7,0
3108,1,0.0,0.0070422535211267,0.0140845070422535,142,0,1,0.0,5,0
3112,1,0.0,0.0267175572519084,0.0076335877862595,262,0,1,0.0,8,1
3113,3,1.37095059445467,0.0048638132295719,0.0048638132295719,1028,1,1,0.45698353148489,22,0
3114,1,0.0,0.0193236714975845,0.0193236714975845,207,0,1,0.0,1,0
3115,1,0.0,0.0222222222222222,0.0,360,0,1,0.0,9,0
3116,1,0.0,0.0849056603773585,0.0,106,0,1,0.0,8,0
3120,1,0.0,0.0105633802816901,0.0070422535211267,284,0,1,0.0,9,0
3121,1,0.0,0.0057720057720057,0.0043290043290043,693,0,1,0.0,1,0
3125,1,0.0,0.0119047619047619,0.0119047619047619,84,0,1,0.0,4,0
3126,1,0.0,0.0454545454545455,0.0194805194805195,154,0,1,0.0,8,0
3127,1,0.0,0.0167753960857409,0.0083876980428704,1073,0,1,0.0,7,0
3128,1,0.0,0.0057306590257879,0.0057306590257879,349,0,1,0.0,1,0
3129,1,0.0,0.0193236714975845,0.0048309178743961,207,0,1,0.0,8,0
3130,1,0.0,0.0392156862745098,0.0,102,0,1,0.0,11,0
3132,2,0.721928094887362,0.0053313023610053,0.0022848438690022,1313,0,1,0.360964047443681,12,0
3133,1,0.0,0.0031928480204342,0.0031928480204342,1566,0,1,0.0,9,0
3134,1,0.0,0.0049751243781094,0.0049751243781094,201,1,1,0.0,8,0
3136,1,0.0,0.0517241379310345,0.0172413793103448,116,0,1,0.0,8,0
3137,1,0.0,0.0053262316910785,0.0026631158455392,751,1,1,0.0,9,0
3138,1,0.0,0.038961038961039,0.038961038961039,77,0,1,0.0,8,0
3140,1,0.0,0.0126582278481013,0.0126582278481013,79,1,1,0.0,8,0
3141,1,0.0,0.0072463768115942,0.0048309178743961,414,0,1,0.0,9,0
3144,1,0.0,0.005893909626719,0.0,509,0,1,0.0,7,0
3145,1,0.0,0.0522875816993464,0.0196078431372549,153,0,1,0.0,7,0
3147,1,0.0,0.0192307692307692,0.0,52,0,1,0.0,5,0
3148,1,0.0,0.0769230769230769,0.0,65,0,1,0.0,8,0
3150,1,0.0,0.003347280334728,0.0,2390,0,1,0.0,7,0
3151,2,0.811278124459133,0.0081199250468457,0.0018738288569644,1601,0,1,0.405639062229566,9,0
3153,1,0.0,0.0363636363636364,0.0,165,0,1,0.0,9,0
3154,2,0.312733376396643,0.0451866404715128,0.0013097576948264,1527,1,1,0.156366688198322,16,0
3156,1,0.0,0.0009615384615384,0.0009615384615384,1040,0,1,0.0,9,0
3157,1,0.0,0.162878787878788,0.0,264,1,1,0.0,1,0
3159,1,0.0,0.0020283975659229,0.0,493,0,1,0.0,1,0
3161,1,0.0,0.0798319327731092,0.0042016806722689,238,0,1,0.0,9,0
3163,1,0.0,0.0149253731343284,0.0,134,0,1,0.0,10,0
3164,2,0.672294817075638,0.0121951219512195,0.0007621951219512,1312,0,1,0.336147408537819,14,0
3169,1,0.0,0.0047036688617121,0.0047036688617121,2126,1,1,0.0,7,0
3173,1,0.0,0.0147058823529412,0.0147058823529412,68,0,1,0.0,4,0
3174,1,0.0,0.0179372197309417,0.0179372197309417,223,0,1,0.0,4,1
3175,1,0.0,0.129032258064516,0.0,31,0,1,0.0,1,0
3179,1,0.0,0.0136054421768707,0.0068027210884353,147,0,1,0.0,8,0
3181,1,0.0,0.008,0.008,125,1,1,0.0,1,0
3183,1,0.0,0.0011641443538998,0.0,859,0,1,0.0,8,0
3185,1,0.0,0.0034782608695652,0.0005797101449275,1725,0,1,0.0,8,0
3188,1,0.0,0.0121951219512195,0.0121951219512195,82,0,1,0.0,9,0
3190,1,0.0,0.0072815533980582,0.0024271844660194,412,0,1,0.0,8,0
3192,1,0.0,0.0019193857965451,0.0019193857965451,521,0,1,0.0,10,0
3195,2,0.27297085791407,0.132780082987552,0.0,482,1,1,0.136485428957035,16,0
3196,2,0.91829583405449,0.0093896713615023,0.0046948356807511,213,0,1,0.459147917027245,4,0
3197,2,0.303374836086414,0.0351617440225035,0.0168776371308017,711,1,1,0.151687418043207,10,0
3198,1,0.0,0.0033057851239669,0.0033057851239669,605,1,1,0.0,8,1
3199,2,0.591672778582327,0.0105820105820106,0.0017636684303351,567,1,1,0.295836389291164,9,0
3202,1,0.0,0.0092961487383798,0.0039840637450199,753,0,1,0.0,10,0
3205,4,0.754571361909369,0.171213546566322,0.0075258701787394,1063,1,1,0.188642840477342,10,1
3206,2,0.74959525725948,0.0502793296089385,0.0018621973929236,537,1,1,0.37479762862974,14,0
3207,1,0.0,0.0558659217877095,0.0111731843575419,179,0,1,0.0,8,0
3209,1,0.0,0.0852017937219731,0.0179372197309417,223,0,1,0.0,7,0
3210,1,0.0,0.114942528735632,0.0057471264367816,174,0,1,0.0,9,0
3215,1,0.0,0.0029940119760479,0.0029940119760479,334,0,1,0.0,8,0
3216,3,1.18067136278825,0.0303830911492734,0.0033025099075297,1514,0,1,0.393557120929415,19,0
3217,2,0.299411329235987,0.060467769537935,0.0039931545921277,1753,0,1,0.149705664617994,16,0
3218,1,0.0,0.0040983606557377,0.0035128805620608,1708,0,1,0.0,8,0
3222,1,0.0,0.0194647201946472,0.0194647201946472,411,0,1,0.0,9,0
3227,1,0.0,0.0007288629737609,0.0007288629737609,1372,0,1,0.0,8,0
3228,1,0.0,0.021978021978022,0.0054945054945054,182,0,1,0.0,9,0
3232,1,0.0,0.0145631067961165,0.0145631067961165,206,0,1,0.0,8,0
3235,1,0.0,0.0232558139534884,0.0077519379844961,129,1,1,0.0,8,0
3237,1,0.0,0.0971128608923885,0.0026246719160105,381,0,1,0.0,9,0
3238,1,0.0,0.0943396226415094,0.0,53,0,1,0.0,10,0
3240,1,0.0,0.179487179487179,0.0256410256410256,39,0,1,0.0,8,0
3243,1,0.0,0.009009009009009,0.036036036036036,111,1,1,0.0,8,0
3246,1,0.0,0.0005293806246691,0.0005293806246691,1889,0,1,0.0,7,0
3248,1,0.0,0.0063091482649842,0.0,634,0,1,0.0,8,0
3252,3,1.0949143184121,0.0120817843866171,0.0009293680297397,2152,1,1,0.364971439470699,11,0
3253,1,0.0,0.0218579234972678,0.0027322404371584,366,1,1,0.0,9,0
3254,2,0.757878462538395,0.114678899082569,0.0321100917431193,654,0,1,0.378939231269198,5,0
3255,1,0.0,0.0290322580645161,0.0,310,0,1,0.0,9,0
3256,4,1.75748398981288,0.0031217481789802,0.005723204994797,1922,0,1,0.43937099745322,12,0
3257,1,0.0,0.0,0.0163934426229508,61,0,1,0.0,9,0
3258,2,0.823811633312317,0.0152198421645998,0.0372040586245772,1774,0,1,0.411905816656159,8,0
3261,1,0.0,0.0188679245283019,0.0188679245283019,318,0,1,0.0,8,0
3263,1,0.0,0.0025252525252525,0.0025252525252525,792,1,1,0.0,9,0
3268,2,0.684038435639042,0.0244698205546493,0.0293637846655791,613,0,1,0.342019217819521,10,0
3270,1,0.0,0.0344827586206897,0.0086206896551724,116,1,1,0.0,8,0
3271,2,0.554778163341274,0.0230769230769231,0.0034188034188034,1170,0,1,0.277389081670637,1,1
3272,1,0.0,0.0036630036630036,0.0073260073260073,546,0,1,0.0,7,0
3274,1,0.0,0.0034965034965035,0.0,858,0,1,0.0,9,0
3275,1,0.0,0.0056338028169014,0.0,355,1,1,0.0,8,0
3276,1,0.0,0.0035587188612099,0.0035587188612099,281,1,1,0.0,7,0
3277,3,1.3260875253643,0.193548387096774,0.0175953079178886,341,1,1,0.442029175121433,16,0
3279,5,1.08341893224277,0.0194690265486726,0.0176991150442478,565,1,1,0.216683786448554,7,0
3280,1,0.0,0.0047169811320754,0.0015723270440251,636,0,1,0.0,8,0
3283,1,0.0,0.193548387096774,0.032258064516129,31,0,1,0.0,5,0
3285,2,1.0,0.025974025974026,0.025974025974026,77,1,1,0.5,8,0
3286,1,0.0,0.0261096605744125,0.031331592689295,383,0,1,0.0,8,0
3289,1,0.0,0.0,0.0341880341880342,585,0,1,0.0,1,0
3290,1,0.0,0.0074388947927736,0.004250797024442,941,1,1,0.0,8,0
3291,3,1.37878349348618,0.0101626016260163,0.0040650406504065,492,1,1,0.459594497828725,9,0
3292,1,0.0,0.0192307692307692,0.0064102564102564,156,0,1,0.0,9,0
3293,2,0.426228656998145,0.181069958847737,0.0082304526748971,243,0,1,0.213114328499072,10,0
3294,4,1.45693175586191,0.0580357142857143,0.0334821428571429,448,0,1,0.364232938965478,8,0
3295,1,0.0,0.02854996243426,0.0240420736288505,1331,0,1,0.0,9,0
3297,1,0.0,0.0394736842105263,0.0,76,0,1,0.0,8,0
3299,1,0.0,0.114285714285714,0.0,70,0,1,0.0,8,0
3300,2,0.985228136034252,0.0072202166064982,0.0054151624548736,1662,1,1,0.492614068017126,15,0
3302,1,0.0,0.0535714285714286,0.0357142857142857,168,1,1,0.0,8,0
3303,5,1.74535055743641,0.029806259314456,0.0126676602086438,1342,1,1,0.349070111487282,8,0
3305,2,0.91829583405449,0.0044510385756676,0.0044510385756676,674,1,1,0.459147917027245,10,0
3307,1,0.0,0.0076923076923076,0.0076923076923076,130,0,1,0.0,8,0
3308,1,0.0,0.0150753768844221,0.0,199,0,1,0.0,8,0
3309,1,0.0,0.0,0.0441176470588235,68,0,1,0.0,2,0
3310,4,1.58937540509666,0.0710306406685237,0.0041782729805013,1436,0,1,0.397343851274165,19,1
3316,4,0.703947890284312,0.0762430939226519,0.0303867403314917,1810,1,1,0.175986972571078,9,0
3318,4,1.79030939970082,0.0235294117647059,0.0042780748663101,935,0,1,0.447577349925205,8,1
3319,1,0.0,0.0966542750929368,0.0260223048327138,269,0,1,0.0,8,0
3320,2,0.253878440298162,0.0199739470256188,0.0004342162396873,2303,0,1,0.126939220149081,15,0
3322,1,0.0,0.0,0.0016806722689075,595,0,1,0.0,10,0
3323,2,0.87566339232304,0.127306273062731,0.0350553505535055,542,0,1,0.43783169616152,18,0
3324,3,0.431016768975377,0.0372608257804632,0.0211480362537764,993,0,1,0.143672256325126,10,0
3325,1,0.0,0.0,0.0144230769230769,208,0,1,0.0,1,0
3327,3,1.30608300347992,0.023448275862069,0.0034482758620689,1450,1,1,0.435361001159974,14,0
3329,1,0.0,0.0031645569620253,0.0031645569620253,316,0,1,0.0,8,0
3332,4,1.78512566694445,0.088016967126193,0.0106044538706257,943,0,1,0.446281416736113,14,1
3333,1,0.0,0.0064516129032258,0.0064516129032258,155,0,1,0.0,8,0
3334,1,0.0,0.0066006600660066,0.0099009900990099,303,1,1,0.0,1,0
3335,2,0.650022421648354,0.0089485458612975,0.0044742729306487,894,0,1,0.325011210824177,16,0
3336,1,0.0,0.0060362173038229,0.0070422535211267,994,0,1,0.0,9,0
3337,2,0.938932010580795,0.093167701863354,0.0,483,0,1,0.469466005290397,9,0
3340,1,0.0,0.0089858793324775,0.0025673940949935,779,0,1,0.0,7,1
3341,2,1.0,0.0011695906432748,0.0011695906432748,1710,1,1,0.5,4,0
3342,3,0.854491887781843,0.154574132492114,0.0157728706624606,317,1,1,0.284830629260614,17,0
3343,1,0.0,0.0304568527918782,0.0021754894851341,1379,0,1,0.0,8,1
3345,1,0.0,0.168831168831169,0.0,231,0,1,0.0,8,0
3348,1,0.0,0.0006027727546714,0.0006027727546714,1659,1,1,0.0,8,0
3349,3,1.57491803666735,0.0186046511627907,0.0111627906976744,1075,0,1,0.524972678889115,16,0
3350,1,0.0,0.0023952095808383,0.0,835,1,1,0.0,8,0
3351,1,0.0,0.0286900717251793,0.0218950547376368,2649,1,1,0.0,9,0
3352,6,1.40536512805428,0.0748709122203098,0.0421686746987952,2324,0,1,0.23422752134238,16,0
3353,1,0.0,0.0081967213114754,0.0,244,0,1,0.0,9,0
3354,1,0.0,0.0548780487804878,0.0304878048780488,164,1,1,0.0,8,0
3355,1,0.0,0.00037147102526,0.00037147102526,2692,0,1,0.0,9,0
3356,1,0.0,0.178378378378378,0.0,370,1,1,0.0,10,0
3357,1,0.0,0.0208333333333333,0.0104166666666667,96,0,1,0.0,8,0
3358,1,0.0,0.0016510731975784,0.0022014309301045,1817,0,1,0.0,7,0
3359,1,0.0,0.0304878048780488,0.0,328,1,1,0.0,9,0
3361,1,0.0,0.0,0.0028818443804034,694,0,1,0.0,1,0
3362,2,0.91829583405449,0.0014285714285714,0.0007142857142857,1400,0,1,0.459147917027245,4,0
3367,6,2.13947028724899,0.0252788104089219,0.0070631970260223,2690,1,1,0.356578381208165,17,1
3368,2,0.91829583405449,0.0046992481203007,0.0009398496240601,2128,0,1,0.459147917027245,14,0
3369,2,0.503258334775646,0.0043969849246231,0.0069095477386934,1592,0,1,0.251629167387823,10,0
3371,2,1.0,0.0017785682525566,0.0035571365051133,2249,0,1,0.5,9,0
3372,1,0.0,0.0024213075060532,0.0024213075060532,413,0,1,0.0,11,0
3376,1,0.0,0.0240963855421687,0.0240963855421687,83,0,1,0.0,5,0
3379,1,0.0,0.0141535111594992,0.0027218290691344,1837,1,1,0.0,7,0
3382,3,1.58496250072116,0.0013215859030837,0.0013215859030837,2270,0,1,0.528320833573719,9,0
3383,1,0.0,0.0010330578512396,0.0010330578512396,968,1,1,0.0,9,0
3385,1,0.0,0.0061728395061728,0.0061728395061728,324,1,1,0.0,7,0
3387,1,0.0,0.013840830449827,0.0034602076124567,289,1,1,0.0,9,0
3388,1,0.0,0.0251572327044025,0.0314465408805031,159,0,1,0.0,8,0
3391,1,0.0,0.0307692307692308,0.0192307692307692,260,0,1,0.0,8,0
3393,6,1.92566118998778,0.112412177985948,0.0175644028103044,854,0,1,0.32094353166463,12,0
3395,1,0.0,0.0088495575221238,0.0088495575221238,113,0,1,0.0,9,0
3396,1,0.0,0.055045871559633,0.0091743119266055,545,1,1,0.0,8,0
3400,5,2.04360023525631,0.0696753760886778,0.0075217735550277,2526,1,1,0.408720047051262,9,0
3402,1,0.0,0.0178041543026706,0.0089020771513353,337,0,1,0.0,10,0
3403,1,0.0,0.0029940119760479,0.0029940119760479,334,0,1,0.0,8,0
3405,3,1.42644635456936,0.0220588235294118,0.0232843137254902,816,0,1,0.475482118189786,8,0
3406,1,0.0,0.0210526315789474,0.0210526315789474,95,0,1,0.0,4,1
3408,1,0.0,0.0,0.0081081081081081,740,1,1,0.0,9,0
3411,2,0.94566030460064,0.201923076923077,0.0096153846153846,208,0,1,0.47283015230032,16,0
3412,1,0.0,0.0022925263640531,0.0009170105456212,2181,1,1,0.0,9,1
3414,1,0.0,0.102702702702703,0.0,185,0,1,0.0,9,0
3415,1,0.0,0.0004264392324093,0.0017057569296375,2345,0,1,0.0,9,0
3416,1,0.0,0.0029702970297029,0.0,1010,0,1,0.0,1,0
3417,2,0.329846070207146,0.032540675844806,0.0087609511889862,799,0,1,0.164923035103573,9,0
3420,1,0.0,0.0038461538461538,0.0076923076923076,260,1,1,0.0,9,0
3422,1,0.0,0.0769230769230769,0.043956043956044,182,1,1,0.0,8,0
3424,1,0.0,0.0161290322580645,0.0080645161290322,248,0,1,0.0,9,0
3425,1,0.0,0.036144578313253,0.0120481927710843,83,0,1,0.0,9,0
3430,1,0.0,0.0238095238095238,0.0,42,0,1,0.0,5,0
3432,2,0.629249223856035,0.0259179265658747,0.0151187904967603,463,0,1,0.314624611928017,14,0
3433,1,0.0,0.0018348623853211,0.0,545,0,1,0.0,1,0
3436,1,0.0,0.0111940298507463,0.0111940298507463,268,1,1,0.0,8,0
3437,4,1.60610542764211,0.05,0.0109090909090909,2200,0,1,0.401526356910527,14,0
3438,1,0.0,0.0161290322580645,0.0080645161290322,124,0,1,0.0,9,0
3439,1,0.0,0.0144927536231884,0.0144927536231884,138,0,1,0.0,8,0
3440,1,0.0,0.0,0.017910447761194,335,0,1,0.0,9,0
3443,1,0.0,0.0465116279069767,0.0,344,0,1,0.0,9,0
3444,1,0.0,0.0025163563160543,0.0,1987,0,1,0.0,8,0
3445,1,0.0,0.0082644628099173,0.0027548209366391,363,1,1,0.0,8,0
3447,1,0.0,0.0018083182640144,0.0,1106,0,1,0.0,11,0
3450,1,0.0,0.001132502831257,0.001132502831257,883,0,1,0.0,9,0
3452,1,0.0,0.101694915254237,0.0169491525423729,118,1,1,0.0,10,0
3453,2,0.591672778582327,0.0096735187424425,0.0072551390568319,827,0,1,0.295836389291164,15,0
3460,1,0.0,0.12972972972973,0.0054054054054054,185,0,1,0.0,8,0
3461,1,0.0,0.0068027210884353,0.0068027210884353,147,0,1,0.0,8,0
3462,1,0.0,0.0157068062827225,0.0,382,1,1,0.0,8,0
3463,1,0.0,0.0149253731343284,0.0149253731343284,67,0,1,0.0,4,0
3464,1,0.0,0.0036630036630036,0.0,546,1,1,0.0,8,0
3466,4,1.89863270636113,0.163323782234957,0.0372492836676218,349,0,1,0.474658176590282,7,0
3467,1,0.0,0.0285714285714286,0.0,70,1,1,0.0,8,0
3468,1,0.0,0.0218978102189781,0.0072992700729927,137,0,1,0.0,8,0
3470,2,0.881290899230693,0.0033365109628217,0.0014299332697807,2098,0,1,0.440645449615346,9,0
3471,2,0.964078764808229,0.0079176563737133,0.0063341250989707,1263,1,1,0.482039382404114,9,0
3473,2,1.0,0.012987012987013,0.012987012987013,154,0,1,0.5,4,0
3474,1,0.0,0.0071428571428571,0.0333333333333333,420,1,1,0.0,8,0
3475,2,1.0,0.0028901734104046,0.0,692,0,1,0.5,9,0
3478,2,0.738284866143451,0.0140105078809107,0.0070052539404553,1142,0,1,0.369142433071725,8,1
3479,2,1.0,0.0022988505747126,0.0022988505747126,1740,0,1,0.5,7,0
3480,1,0.0,0.0421052631578947,0.0421052631578947,95,0,1,0.0,9,0
3481,1,0.0,0.0073529411764705,0.0073529411764705,136,1,1,0.0,7,0
3482,1,0.0,0.0184331797235023,0.0,217,0,1,0.0,9,0
3483,1,0.0,0.0042826552462526,0.0107066381156317,467,1,1,0.0,9,0
3485,3,0.341174370233498,0.0335463258785942,0.012779552715655,1252,1,1,0.113724790077833,15,0
3487,1,0.0,0.037037037037037,0.0092592592592592,108,0,1,0.0,8,0
3488,3,1.49078304713638,0.0272835112692764,0.0071174377224199,843,1,1,0.496927682378794,15,0
3491,5,1.24760796840063,0.0419161676646707,0.029940119760479,668,0,1,0.249521593680126,8,0
3492,2,0.91829583405449,0.0196428571428571,0.0017857142857142,560,0,1,0.459147917027245,10,0
3496,1,0.0,0.0141287284144427,0.0015698587127158,637,1,1,0.0,9,0
3497,1,0.0,0.0032441200324412,0.0032441200324412,1233,1,1,0.0,1,0
3502,1,0.0,0.102040816326531,0.0102040816326531,98,0,1,0.0,7,0
3503,1,0.0,0.002375296912114,0.0,421,0,1,0.0,9,0
3505,1,0.0,0.0005998800239952,0.0005998800239952,1667,1,1,0.0,8,0
3509,1,0.0,0.180693069306931,0.0,404,0,1,0.0,10,0
3510,1,0.0,0.0191082802547771,0.0127388535031847,157,0,1,0.0,9,0
3511,1,0.0,0.0341614906832298,0.0372670807453416,322,0,1,0.0,8,1
3512,1,0.0,0.006060606060606,0.0,165,0,1,0.0,10,0
3513,1,0.0,0.0330578512396694,0.0,121,0,1,0.0,11,0
3516,2,0.125658050172567,0.0317460317460317,0.0,1827,1,1,0.0628290250862837,16,0
