nf,entropy,la,ld,lt,fix,pd,npt,exp,bug
3,1.89592486519179,0.143529411764706,0.0211764705882353,409,0,0,0.473981216297948,12,0
5,1.2801885275947,0.0591397849462366,0.0013440860215053,728,1,0,0.213364754599117,8,0
2,1.5,0.0227272727272727,0.0227272727272727,160,0,0,0.5,17,0
0,0.0,0.0573770491803279,0.040983606557377,106,0,0,0.0,11,0
0,0.0,0.0256410256410256,0.0384615384615385,62,0,0,0.0,1,0
0,0.0,0.0324909747292419,0.0,261,0,0,0.0,9,0
0,0.0,0.0285326086956522,0.0040760869565217,720,0,0,0.0,7,0
0,0.0,0.0005903187721369,0.0005903187721369,1631,0,0,0.0,0,0
0,0.0,0.0,0.0113636363636364,72,0,0,0.0,10,0
0,0.0,0.0198019801980198,0.0363036303630363,287,0,0,0.0,8,0
1,1.0,0.0041322314049586,0.0206611570247934,226,0,0,0.5,9,0
0,0.0,0.0043227665706051,0.0,678,0,0,0.0,9,0
0,0.0,0.0072992700729927,0.0072992700729927,258,0,0,0.0,11,0
1,0.553507265454725,0.157407407407407,0.0046296296296296,416,1,0,0.276753632727363,14,0
6,2.77736279506417,0.031980319803198,0.015990159901599,797,0,0,0.396766113580596,9,0
0,0.0,0.0019723865877712,0.0019723865877712,491,1,0,0.0,9,0
1,0.970950594454669,0.0040241448692152,0.0060362173038229,481,0,0,0.485475297227334,15,0
1,1.0,0.009501187648456,0.009501187648456,405,0,0,0.5,9,0
0,0.0,0.0044313146233382,0.0,661,0,0,0.0,10,0
4,1.84472022805712,0.0396732788798133,0.0116686114352392,841,0,0,0.368944045611424,11,0
1,0.522559374536941,0.0104633781763827,0.0149476831091181,653,0,0,0.26127968726847,9,0
0,0.0,0.0526315789473684,0.0,22,0,0,0.0,6,0
1,1.0,0.0025125628140703,0.0025125628140703,780,0,0,0.5,1,0
1,0.811278124459133,0.007125890736342,0.002375296912114,405,0,0,0.405639062229566,2,0
0,0.0,0.0470588235294118,0.0352941176470588,69,0,0,0.0,9,0
0,0.0,0.0005589714924538,0.0005589714924538,1702,0,0,0.0,0,0
0,0.0,0.0057471264367816,0.0057471264367816,158,1,0,0.0,10,0
0,0.0,0.0006983240223463,0.0006983240223463,1404,0,0,0.0,0,0
4,1.8883360531428,0.032017870439315,0.0059568131049888,1318,1,0,0.37766721062856,17,0
1,0.554778163341274,0.0631808278867102,0.0043572984749455,443,0,0,0.277389081670637,10,0
2,1.43199195186065,0.0104484109708315,0.0089246843709185,2827,0,0,0.477330650620216,7,0
2,1.03792630493419,0.0798045602605863,0.0309446254071661,598,0,0,0.345975434978064,17,0
1,0.863120568566631,0.0169014084507042,0.0028169014084507,339,0,0,0.431560284283315,8,0
0,0.0,0.0174672489082969,0.0,213,1,0,0.0,10,0
1,0.811278124459133,0.043010752688172,0.0,170,0,0,0.405639062229566,8,0
4,1.97724825098348,0.120101137800253,0.0126422250316056,775,1,0,0.395449650196696,16,0
7,2.17960628831647,0.15354713313897,0.0242954324586978,1011,0,0,0.272450786039558,18,0
2,1.45914791702724,0.0060362173038229,0.0060362173038229,481,0,0,0.486382639009082,13,0
2,0.677968954332831,0.0549645390070922,0.0044326241134751,1110,0,0,0.225989651444277,15,0
0,0.0,0.0003770739064856,0.0003770739064856,2221,0,0,0.0,0,0
1,0.863120568566631,0.0644171779141104,0.0,310,0,0,0.431560284283315,8,0
0,0.0,0.0136054421768707,0.0136054421768707,131,0,0,0.0,9,0
2,0.755489647804899,0.120845921450151,0.0010070493454179,975,0,0,0.251829882601633,18,1
6,2.44429366464081,0.11427441676552,0.0134440490312376,2151,1,0,0.349184809234402,16,0
3,2.0,0.0098522167487684,0.0098522167487684,390,0,0,0.5,11,0
0,0.0,0.0337078651685393,0.0,73,0,0,0.0,9,0
2,0.950779919430258,0.0535868625756266,0.0181503889369058,1138,0,0,0.316926639810086,16,0
1,0.811278124459133,0.021551724137931,0.0129310344827586,216,0,0,0.405639062229566,10,0
0,0.0,0.0,0.0265486725663717,97,0,0,0.0,9,0
0,0.0,0.0002992220227408,0.0002992220227408,2516,0,0,0.0,0,0
2,1.58496250072116,0.0,0.0123456790123457,227,0,0,0.528320833573719,12,0
0,0.0,0.0107816711590297,0.0107816711590297,355,0,0,0.0,10,0
0,0.0,0.0002006823198876,0.0002006823198876,2877,0,0,0.0,0,0
1,0.543564443199596,0.0011834319526627,0.008284023668639,829,0,0,0.271782221599798,16,0
0,0.0,0.0054644808743169,0.0054644808743169,167,0,0,0.0,9,0
2,0.54895443442504,0.0547945205479452,0.0273972602739726,495,0,0,0.182984811475013,18,0
0,0.0,0.01,0.01,184,0,0,0.0,10,0
0,0.0,0.0092764378478664,0.0092764378478664,523,0,0,0.0,10,0
1,0.954434002924965,0.0010162601626016,0.0030487804878048,1828,0,0,0.477217001462482,0,0
0,0.0,0.0759493670886076,0.0379746835443038,63,0,0,0.0,1,0
0,0.0,0.0116959064327485,0.0116959064327485,155,0,0,0.0,8,0
1,0.533453356530807,0.222585924713584,0.0065466448445171,595,0,0,0.266726678265404,16,0
0,0.0,0.0002970002970002,0.0002970002970002,2526,0,0,0.0,0,0
6,2.46512562845102,0.0041222114451988,0.0060620756547041,2756,0,0,0.352160804064431,9,0
0,0.0,0.0012453300124533,0.0,1562,0,0,0.0,8,0
0,0.0,0.03125,0.015625,48,1,0,0.0,9,0
4,2.21624580535895,0.0638888888888889,0.0305555555555556,344,0,0,0.443249161071791,9,0
0,0.0,0.0375,0.0,64,0,0,0.0,9,0
0,0.0,0.001937984496124,0.001937984496124,500,0,0,0.0,9,0
0,0.0,0.0661157024793388,0.0,105,0,0,0.0,10,0
2,1.57224517855792,0.0176678445229682,0.0070671378091872,1114,0,0,0.524081726185974,9,0
4,2.17981200434369,0.0659439927732611,0.019873532068654,1089,0,0,0.435962400868738,15,0
0,0.0,0.0008488964346349,0.0008488964346349,1159,0,0,0.0,9,0
0,0.0,0.0179640718562874,0.0,151,0,0,0.0,1,0
0,0.0,0.0204081632653061,0.0204081632653061,33,0,0,0.0,9,0
0,0.0,0.0638297872340425,0.0319148936170213,78,0,0,0.0,1,0
1,0.591672778582327,0.0127551020408163,0.0051020408163265,376,0,0,0.295836389291164,7,0
5,2.51266901963404,0.0865051903114187,0.0380622837370242,562,0,0,0.418778169939007,9,0
0,0.0,0.08,0.0133333333333333,59,0,0,0.0,10,0
0,0.0,0.0238853503184713,0.0079617834394904,612,0,0,0.0,7,0
0,0.0,0.0005834305717619,0.0005834305717619,1645,0,0,0.0,5,0
6,2.5799535313588,0.0374800637958533,0.0015948963317384,1233,0,0,0.368564790194114,18,0
0,0.0,0.0149253731343284,0.0149253731343284,51,0,0,0.0,8,0
0,0.0,0.0444444444444444,0.0,119,0,0,0.0,3,0
0,0.0,0.0,0.0222222222222222,74,0,0,0.0,1,0
0,0.0,0.002932551319648,0.002932551319648,325,1,0,0.0,10,0
2,1.41472813058816,0.182608695652174,0.008695652173913,903,0,0,0.471576043529387,14,0
0,0.0,0.0263157894736842,0.0263157894736842,22,0,0,0.0,8,0
0,0.0,0.0201342281879195,0.0,133,0,0,0.0,9,0
0,0.0,0.2,0.0,74,0,0,0.0,1,0
0,0.0,0.0092592592592592,0.0092592592592592,92,0,0,0.0,9,0
3,1.84089076963855,0.123471170646476,0.0029120559114735,1646,0,0,0.460222692409638,26,0
0,0.0,0.0079365079365079,0.0079365079365079,110,0,0,0.0,5,0
0,0.0,0.0017452006980802,0.0087260034904014,557,1,0,0.0,9,0
0,0.0,0.0583333333333333,0.0,104,0,0,0.0,1,0
0,0.0,0.0243161094224924,0.0030395136778115,313,0,0,0.0,7,0
1,0.510787822954013,0.0387673956262425,0.0049701789264413,988,0,0,0.255393911477007,9,0
1,0.583019416734701,0.158301158301158,0.0077220077220077,502,0,0,0.29150970836735,16,0
1,0.684038435639042,0.0046189376443418,0.0004618937644341,1944,0,0,0.342019217819521,15,0
7,2.84787486160264,0.0154091392136026,0.0074388947927736,1780,0,0,0.355984357700329,8,0
0,0.0,0.0,0.0424710424710425,243,0,0,0.0,9,0
6,2.42069174188299,0.201917954182206,0.0474160895045285,1775,0,0,0.345813105983284,18,0
1,0.994030211476956,0.033112582781457,0.0397350993377483,135,0,0,0.497015105738478,9,0
0,0.0,0.0390625,0.0390625,112,0,0,0.0,12,0
0,0.0,0.0576923076923077,0.0192307692307692,88,0,0,0.0,8,0
0,0.0,0.0002937720329024,0.0002937720329024,2546,0,0,0.0,0,0
0,0.0,0.024,0.024,109,0,0,0.0,9,0
0,0.0,0.0002738225629791,0.0002738225629791,2645,0,0,0.0,0,0
0,0.0,0.0098039215686274,0.0098039215686274,86,0,0,0.0,9,0
0,0.0,0.001610305958132,0.001610305958132,605,0,0,0.0,9,0
1,1.0,0.075812274368231,0.0252707581227437,261,0,0,0.5,16,0
0,0.0,0.0217391304347826,0.0,76,0,0,0.0,1,0
2,0.807670205726944,0.203791469194313,0.014218009478673,195,0,0,0.269223401908981,15,0
0,0.0,0.0033670033670033,0.0033670033670033,281,0,0,0.0,10,0
0,0.0,0.0002948982601002,0.0002948982601002,2539,0,0,0.0,0,0
3,1.72224629888215,0.0191304347826087,0.0040579710144927,1654,0,0,0.430561574720538,18,0
0,0.0,0.0483870967741935,0.0483870967741935,46,1,0,0.0,7,0
2,1.37095059445467,0.0249433106575964,0.0090702947845805,425,0,0,0.45698353148489,4,0
0,0.0,0.0060975609756097,0.0,148,0,0,0.0,9,0
0,0.0,0.171717171717172,0.0101010101010101,83,0,0,0.0,5,0
0,0.0,0.0022421524663677,0.0,430,0,0,0.0,1,0
2,1.1946329862087,0.0717344753747323,0.0,917,0,0,0.398210995402899,26,1
2,1.52192809488736,0.045045045045045,0.045045045045045,95,0,0,0.507309364962454,7,0
0,0.0,0.0114942528735632,0.0114942528735632,71,1,0,0.0,9,0
0,0.0,0.005050505050505,0.005050505050505,380,1,0,0.0,8,0
0,0.0,0.0458015267175573,0.0152671755725191,115,0,0,0.0,9,0
0,0.0,0.0001974723538704,0.0001974723538704,2894,0,0,0.0,0,0
0,0.0,0.195402298850575,0.0114942528735632,71,0,0,0.0,9,0
4,1.47417276406654,0.0,0.0,0,0,0,0.294834552813307,8,0
0,0.0,0.0,0.003076923076923,309,1,0,0.0,0,0
1,0.985228136034252,0.133333333333333,0.0416666666666667,104,0,0,0.492614068017126,9,0
3,1.86886173432001,0.014760147601476,0.0020127474002012,2381,0,0,0.467215433580002,15,0
2,1.07307245333234,0.0195290063182079,0.0080413555427915,1666,0,0,0.357690817777447,17,0
4,1.35268230955059,0.150829562594268,0.0015082956259426,647,0,0,0.270536461910119,18,0
1,0.883222558809929,0.151041666666667,0.0130208333333333,368,0,0,0.441611279404965,13,0
1,0.208180945557171,0.104166666666667,0.0017361111111111,560,0,0,0.104090472778586,16,1
0,0.0,0.0210526315789474,0.0,79,1,0,0.0,9,0
0,0.0,0.0070422535211267,0.0070422535211267,126,0,0,0.0,1,0
0,0.0,0.0126582278481013,0.0126582278481013,63,0,0,0.0,9,0
0,0.0,0.0,0.0043668122270742,213,0,0,0.0,5,0
1,0.991076059838222,0.0310296191819464,0.007052186177715,693,1,0,0.495538029919111,14,0
2,1.58496250072116,0.0082417582417582,0.0082417582417582,348,1,0,0.528320833573719,9,0
0,0.0,0.0184049079754601,0.0184049079754601,147,0,0,0.0,10,0
1,1.0,0.0120481927710843,0.0240963855421687,150,0,0,0.5,10,0
0,0.0,0.0675675675675676,0.0,58,0,0,0.0,9,0
0,0.0,0.0062056737588652,0.000886524822695,1110,0,0,0.0,8,0
0,0.0,0.0008361204013377,0.0008361204013377,1177,1,0,0.0,9,0
0,0.0,0.0465116279069767,0.0,27,0,0,0.0,5,0
3,1.51533621343214,0.017687074829932,0.0163265306122449,719,0,0,0.378834053358035,16,0
0,0.0,0.0023946360153256,0.0004789272030651,1903,0,0,0.0,5,0
2,1.30850244452053,0.0240585774058577,0.0010460251046025,938,0,0,0.436167481506844,9,1
2,1.31085629838641,0.028735632183908,0.007183908045977,680,0,0,0.436952099462137,8,0
0,0.0,0.0072463768115942,0.0072463768115942,122,0,0,0.0,9,0
1,1.0,0.0018365472910927,0.0,1071,0,0,0.5,5,0
0,0.0,0.0001979805979014,0.0001979805979014,2888,0,0,0.0,0,0
3,2.0,0.0021586616297895,0.0021586616297895,1754,1,0,0.5,5,0
0,0.0,0.0002942907592701,0.0002942907592701,2543,0,0,0.0,0,0
6,2.70689059560852,0.0115511551155116,0.0132013201320132,590,0,0,0.386698656515503,18,0
0,0.0,0.0,0.0144927536231884,191,0,0,0.0,1,0
0,0.0,0.000274197970935,0.000274197970935,2643,0,0,0.0,0,0
0,0.0,0.0005530973451327,0.0005530973451327,1719,0,0,0.0,0,0
1,0.811278124459133,0.0068863748155435,0.0029513034923758,1870,0,0,0.405639062229566,5,0
0,0.0,0.0042016806722689,0.0084033613445378,222,0,0,0.0,10,0
2,1.22394044168665,0.135076252723312,0.0305010893246187,443,0,0,0.407980147228883,16,0
0,0.0,0.0,0.05,24,0,0,0.0,9,0
5,1.50314949453491,0.117117117117117,0.0045045045045045,1092,0,0,0.250524915755818,47,0
0,0.0,0.0335570469798658,0.0,133,0,0,0.0,1,0
0,0.0,0.03125,0.03125,16,1,0,0.0,8,0
0,0.0,0.0213447171824973,0.0085378868729989,920,0,0,0.0,7,0
0,0.0,0.0016583747927031,0.0016583747927031,587,0,0,0.0,2,0
1,0.563856004113142,0.0219284101902612,0.0,2421,0,0,0.281928002056571,13,0
0,0.0,0.0102639296187683,0.0043988269794721,666,0,0,0.0,5,1
0,0.0,0.0006006006006006,0.0006006006006006,2508,0,0,0.0,0,0
1,0.721928094887362,0.0067796610169491,0.0101694915254237,279,0,0,0.360964047443681,9,0
0,0.0,0.0122699386503067,0.0122699386503067,147,0,0,0.0,9,0
0,0.0,0.0440251572327044,0.0062893081761006,143,0,0,0.0,9,0
0,0.0,0.0465116279069767,0.0,113,0,0,0.0,9,0
3,1.5919171866887,0.0497076023391813,0.043859649122807,326,0,0,0.397979296672175,22,0
2,1.17333444366895,0.0760233918128655,0.0146198830409357,668,0,0,0.391111481222985,20,0
1,0.70246655129039,0.084070796460177,0.0088495575221238,210,0,0,0.351233275645195,17,0
1,0.991897741552935,0.137076796036334,0.0033030553261767,1191,0,0,0.495948870776467,15,0
0,0.0,0.0307692307692308,0.0461538461538462,49,0,0,0.0,9,0
1,1.0,0.0037664783427495,0.0009416195856873,1926,0,0,0.5,9,0
2,1.16496208811789,0.032330615687377,0.0005622715771717,2610,0,0,0.388320696039297,13,0
0,0.0,0.0046121593291404,0.0041928721174004,2063,0,0,0.0,5,0
0,0.0,0.0138888888888889,0.0,56,0,0,0.0,10,0
4,1.94635636384852,0.241867043847242,0.007072135785007,691,0,0,0.389271272769704,13,0
0,0.0,0.0015243902439024,0.0015243902439024,640,0,0,0.0,9,0
0,0.0,0.0132743362831858,0.0044247787610619,210,0,0,0.0,10,0
0,0.0,0.0802469135802469,0.0,146,0,0,0.0,1,0
0,0.0,0.0131578947368421,0.0131578947368421,60,0,0,0.0,9,0
0,0.0,0.037037037037037,0.0,173,0,0,0.0,10,0
0,0.0,0.0185185185185185,0.0185185185185185,38,0,0,0.0,9,0
0,0.0,0.0317460317460317,0.0,173,0,0,0.0,4,0
1,0.74959525725948,0.0098965362123256,0.0026990553306342,1982,0,0,0.37479762862974,8,0
0,0.0,0.0117647058823529,0.0058823529411764,154,0,0,0.0,4,0
0,0.0,0.133333333333333,0.0,59,1,0,0.0,9,0
0,0.0,0.000271812992661,0.000271812992661,2655,0,0,0.0,0,0
0,0.0,0.0,0.0132450331125828,739,0,0,0.0,5,0
1,0.91829583405449,0.0037037037037037,0.0074074074074074,254,0,0,0.459147917027245,9,0
4,2.24643934467102,0.0243445692883895,0.0131086142322097,518,0,0,0.449287868934203,13,0
0,0.0,0.0049019607843137,0.0049019607843137,188,1,0,0.0,11,0
0,0.0,0.0,0.0,0,0,0,0.0,9,0
0,0.0,0.0008071025020177,0.0008071025020177,1219,0,0,0.0,8,0
0,0.0,0.0094339622641509,0.0,90,0,0,0.0,8,0
0,0.0,0.0060679611650485,0.0084951456310679,808,0,0,0.0,8,0
0,0.0,0.0192307692307692,0.0192307692307692,36,0,0,0.0,10,0
0,0.0,0.0157894736842105,0.0052631578947368,174,0,0,0.0,4,0
2,1.5,0.0026420079260237,0.0026420079260237,1476,0,0,0.5,19,0
0,0.0,0.0359712230215827,0.0,123,0,0,0.0,1,0
0,0.0,0.0132743362831858,0.0044247787610619,210,0,0,0.0,9,0
0,0.0,0.0002862868594331,0.0002862868594331,2596,0,0,0.0,0,0
0,0.0,0.0147058823529412,0.0147058823529412,52,0,0,0.0,9,0
0,0.0,0.0128205128205128,0.0128205128205128,140,1,0,0.0,1,0
2,1.55665670746282,0.0120481927710843,0.0160642570281124,233,0,0,0.518885569154274,9,0
0,0.0,0.000557880055788,0.000557880055788,2618,0,0,0.0,0,0
1,0.899743758698263,0.0739130434782609,0.008695652173913,214,0,0,0.449871879349131,7,0
0,0.0,0.0068493150684931,0.0068493150684931,276,0,0,0.0,8,0
2,0.832854421961311,0.0499716070414537,0.0261215218625781,1685,1,0,0.27761814065377,9,0
0,0.0,0.0003923107100823,0.0003923107100823,2906,0,0,0.0,0,0
0,0.0,0.0277777777777778,0.0,20,0,0,0.0,9,0
2,1.49491884823395,0.0180505415162455,0.0216606498194946,261,0,0,0.49830628274465,6,0
2,1.55665670746282,0.05,0.0454545454545455,204,0,0,0.518885569154274,9,0
0,0.0,0.0005931198102016,0.0005931198102016,1625,0,0,0.0,0,0
2,0.583280299478197,0.0262423227247348,0.0061418202121719,1704,0,0,0.194426766492732,6,0
0,0.0,0.0005940005940005,0.0005940005940005,2526,0,0,0.0,0,0
0,0.0,0.0171673819742489,0.0085836909871244,217,0,0,0.0,10,0
0,0.0,0.0002978850163836,0.0002978850163836,2522,0,0,0.0,0,0
2,0.973783729871221,0.136204889406286,0.0034924330616996,843,0,0,0.32459457662374,17,0
0,0.0,0.0005442176870748,0.0005442176870748,2651,0,0,0.0,0,0
0,0.0,0.0002868617326448,0.0002868617326448,2594,0,0,0.0,0,0
3,1.20234064894928,0.184249628528975,0.0044576523031203,657,0,0,0.300585162237321,16,0
0,0.0,0.000191717791411,0.000191717791411,2934,0,0,0.0,0,0
1,0.994030211476956,0.0332167832167832,0.0052447552447552,556,0,0,0.497015105738478,9,0
0,0.0,0.0030959752321981,0.001547987616099,630,0,0,0.0,7,0
1,0.91829583405449,0.036144578313253,0.036144578313253,150,0,0,0.459147917027245,10,0
0,0.0,0.0027855153203342,0.0027855153203342,343,0,0,0.0,8,0
0,0.0,0.0007077140835102,0.0007077140835102,2323,0,0,0.0,0,0
0,0.0,0.0,0.0,0,0,0,0.0,9,0
6,2.67569813536799,0.0028188865398167,0.0091613812544045,1391,0,0,0.382242590766855,19,0
1,0.985228136034252,0.0628930817610063,0.0251572327044025,143,0,0,0.492614068017126,9,0
1,0.205592508185083,0.0089043747580333,0.0030971738288811,2177,1,0,0.102796254092542,13,0
0,0.0,0.0074349442379182,0.0,522,1,0,0.0,9,0
0,0.0,0.0003748125937031,0.0003748125937031,2231,0,0,0.0,0,0
1,0.543564443199596,0.052536231884058,0.0054347826086956,536,0,0,0.271782221599798,10,0
0,0.0,0.000895255147717,0.000895255147717,1099,0,0,0.0,0,0
0,0.0,0.0048473097430925,0.001938923897237,1890,0,0,0.0,9,0
5,2.14626369461638,0.0225133033155956,0.0061399918133442,2100,0,0,0.357710615769396,17,0
0,0.0,0.0003641660597232,0.0003641660597232,2280,0,0,0.0,0,0
0,0.0,0.0009640877319836,0.0009640877319836,2762,0,0,0.0,3,0
0,0.0,0.0571428571428571,0.019047619047619,89,0,0,0.0,9,0
2,1.58496250072116,0.0,0.007125890736342,405,0,0,0.528320833573719,19,0
0,0.0,0.0003029385034837,0.0003029385034837,2498,0,0,0.0,0,0
0,0.0,0.0005836008170411,0.0002918004085205,2560,0,0,0.0,0,0
0,0.0,0.0,0.036697247706422,93,0,0,0.0,1,0
4,1.78620349790944,0.0318091451292246,0.0014910536779324,1855,0,0,0.357240699581888,19,0
0,0.0,0.0451127819548872,0.0,117,0,0,0.0,10,0
2,1.49261406801713,0.0223325062034739,0.0008271298593879,1189,0,0,0.497538022672375,16,0
0,0.0,0.0104166666666667,0.0104166666666667,80,0,0,0.0,8,0
0,0.0,0.0375,0.0,64,0,0,0.0,9,0
6,2.60616336949274,0.0238461538461538,0.0123076923076923,1278,0,0,0.372309052784677,13,0
0,0.0,0.0578947368421053,0.0421052631578947,174,0,0,0.0,1,0
0,0.0,0.216216216216216,0.0135135135135135,58,0,0,0.0,4,0
4,2.25162916738782,0.0096,0.0096,609,0,0,0.450325833477564,18,0
5,2.26618692317188,0.0435458786936236,0.0217729393468118,627,0,0,0.377697820528646,10,0
4,2.32192809488736,0.0,0.0111856823266219,431,0,0,0.464385618977472,11,0
1,1.0,0.0093023255813953,0.0093023255813953,199,1,0,0.5,9,0
1,0.970950594454669,0.0043290043290043,0.001082251082251,907,0,0,0.485475297227334,15,0
0,0.0,0.0,0.0032786885245901,289,0,0,0.0,9,0
0,0.0,0.0111731843575419,0.0111731843575419,163,0,0,0.0,10,0
1,0.413816850303634,0.0301003344481605,0.0501672240802676,283,0,0,0.206908425151817,13,0
4,2.32192809488736,0.0130548302872063,0.0130548302872063,367,0,0,0.464385618977472,16,0
0,0.0,0.0003878975950349,0.0003878975950349,2175,0,0,0.0,0,0
0,0.0,0.0263157894736842,0.0263157894736842,98,0,0,0.0,9,0
2,1.56127812445913,0.005,0.035,184,0,0,0.520426041486378,15,0
0,0.0,0.0238095238095238,0.0476190476190476,68,0,0,0.0,9,0
0,0.0,0.0,0.0083333333333333,104,0,0,0.0,1,0
1,0.863120568566631,0.0617283950617284,0.0246913580246914,65,0,0,0.431560284283315,15,0
0,0.0,0.00029163021289,0.00029163021289,2562,0,0,0.0,0,0
0,0.0,0.0009920634920634,0.0009920634920634,990,1,0,0.0,9,0
5,2.46809078166323,0.0556586270871985,0.0074211502782931,523,0,0,0.411348463610539,19,0
2,1.06697212860299,0.100250626566416,0.0112781954887218,782,0,0,0.355657376200998,14,1
0,0.0,0.0168855534709193,0.0168855534709193,517,0,0,0.0,10,0
0,0.0,0.0048780487804878,0.0048780487804878,189,0,0,0.0,10,0
0,0.0,0.0060096153846153,0.0024038461538461,816,0,0,0.0,7,0
2,1.5419822842864,0.0346153846153846,0.0346153846153846,244,0,0,0.513994094762133,17,0
1,0.74959525725948,0.0492610837438424,0.0197044334975369,187,0,0,0.37479762862974,9,0
0,0.0,0.0059171597633136,0.0059171597633136,153,0,0,0.0,10,0
0,0.0,0.0010141987829614,0.0010141987829614,968,1,0,0.0,10,0
0,0.0,0.0002948982601002,0.0002948982601002,2539,0,0,0.0,0,0
0,0.0,0.0545454545454545,0.0045454545454545,204,0,0,0.0,10,0
0,0.0,0.238805970149254,0.0,51,0,0,0.0,9,0
1,0.863120568566631,0.0040322580645161,0.0241935483870968,232,0,0,0.431560284283315,13,0
1,0.970950594454669,0.005050505050505,0.0202020202020202,182,0,0,0.485475297227334,16,0
0,0.0,0.0204081632653061,0.0102040816326531,180,0,0,0.0,8,0
0,0.0,0.0,0.0,0,0,0,0.0,9,0
0,0.0,0.0001964250638381,0.0001964250638381,2903,0,0,0.0,0,0
0,0.0,0.0508474576271186,0.0338983050847458,102,0,0,0.0,9,0
0,0.0,0.164044943820225,0.0007490636704119,1311,0,0,0.0,0,0
0,0.0,0.0007296607077708,0.0,2276,0,0,0.0,0,0
0,0.0,0.0158730158730159,0.0,173,0,0,0.0,9,0
0,0.0,0.0060240963855421,0.0060240963855421,150,1,0,0.0,9,0
3,1.88924642850916,0.0058181818181818,0.005090909090909,1349,0,0,0.472311607127289,13,0
0,0.0,0.0002862049227246,0.0002862049227246,2597,0,0,0.0,3,0
1,0.472995362293148,0.0553997194950912,0.0,1398,0,0,0.236497681146574,16,0
1,1.0,0.0333333333333333,0.0333333333333333,14,0,0,0.5,0,0
3,1.84643934467102,0.0057306590257879,0.0229226361031519,333,0,0,0.461609836167754,9,0
0,0.0,0.0056179775280898,0.0056179775280898,162,0,0,0.0,7,0
7,2.45881734289459,0.228915662650602,0.0395869191049914,565,0,0,0.307352167861824,17,1
0,0.0,0.0003968253968253,0.0,2142,0,0,0.0,5,0
0,0.0,0.0,0.032520325203252,230,0,0,0.0,1,0
0,0.0,0.0149253731343284,0.0074626865671641,118,0,0,0.0,9,0
0,0.0,0.0,0.0160857908847185,357,0,0,0.0,9,0
0,0.0,0.0204081632653061,0.0102040816326531,82,0,0,0.0,11,0
4,2.18285244444663,0.031591737545565,0.0139732685297691,1596,0,0,0.436570488889325,14,0
1,0.522559374536941,0.021671826625387,0.0309597523219814,307,1,0,0.26127968726847,8,0
0,0.0,0.0004154549231408,0.0004154549231408,2080,0,0,0.0,0,0
2,1.19417373425691,0.015625,0.021875,942,0,0,0.398057911418971,20,0
0,0.0,0.028169014084507,0.028169014084507,55,1,0,0.0,9,0
0,0.0,0.0013723696248856,0.0,1959,0,0,0.0,5,0
1,0.88654089282209,0.145569620253165,0.0,142,0,0,0.443270446411045,10,0
1,0.91829583405449,0.0056497175141242,0.0056497175141242,515,0,0,0.459147917027245,9,0
1,0.743898745288434,0.0545876887340302,0.0278745644599303,845,0,0,0.371949372644217,9,1
1,0.650022421648354,0.0336134453781513,0.0168067226890756,103,0,0,0.325011210824177,9,0
2,1.48547529722733,0.0555555555555556,0.0138888888888889,128,1,0,0.495158432409111,12,0
0,0.0,0.0512820512820513,0.0192307692307692,140,1,0,0.0,1,0
0,0.0,0.0222222222222222,0.0222222222222222,74,1,0,0.0,7,0
2,0.85712891173554,0.167307692307692,0.0173076923076923,504,0,0,0.28570963724518,16,0
0,0.0,0.0093023255813953,0.0,199,0,0,0.0,9,0
6,1.67905862514478,0.0551932929669306,0.007918025151374,2791,1,0,0.239865517877826,20,0
0,0.0,0.037037037037037,0.037037037037037,38,0,0,0.0,6,0
0,0.0,0.0036764705882352,0.0036764705882352,256,0,0,0.0,9,0
0,0.0,0.0192771084337349,0.0,399,0,0,0.0,8,0
0,0.0,0.0005385029617662,0.003769520732364,1758,0,0,0.0,5,0
0,0.0,0.0002711496746203,0.0002711496746203,2658,0,0,0.0,0,0
1,0.991076059838222,0.0303030303030303,0.0378787878787879,116,0,0,0.495538029919111,16,0
1,0.995727452084926,0.0432432432432432,0.027027027027027,169,0,0,0.497863726042463,16,0
0,0.0,0.015625,0.015625,112,0,0,0.0,1,0
1,0.83837293770994,0.178456591639871,0.0016077170418006,606,0,0,0.41918646885497,17,0
2,1.18799393941346,0.0078431372549019,0.0137254901960784,1492,0,0,0.395997979804485,10,0
0,0.0,0.0379746835443038,0.0063291139240506,142,0,0,0.0,9,0
0,0.0,0.0129282482223659,0.0,1506,0,0,0.0,5,0
3,1.50498361518524,0.149214659685864,0.0392670157068063,366,0,0,0.37624590379631,16,0
4,1.43967632150217,0.0567375886524823,0.0283687943262411,266,0,0,0.287935264300433,12,0
1,0.650022421648354,0.0032751091703056,0.0,1740,0,0,0.325011210824177,5,0
3,1.38135520422819,0.112871287128713,0.0495049504950495,489,0,0,0.345338801057047,16,0
5,2.58496250072116,0.0,0.0127388535031847,455,0,0,0.430827083453526,9,0
2,1.56127812445913,0.0423280423280423,0.0423280423280423,173,0,0,0.520426041486378,9,0
1,0.970950594454669,0.0034364261168384,0.0014727540500736,1874,0,0,0.485475297227334,5,0
0,0.0,0.0177664974619289,0.0025380710659898,378,0,0,0.0,9,0
0,0.0,0.0340136054421769,0.0,131,0,0,0.0,1,0
2,1.5,0.0121765601217656,0.0121765601217656,641,1,0,0.5,13,0
